ENTIDAD	NOM_ENT	MUN	NOM_MUN	LOC	NOM_LOC	LONGITUD	LATITUD	ALTITUD	P_TOTAL	P_MAS	P_FEM	P_0A4_AN	P_0A4_MA	P_0A4_FE	P_0A14_A	P_0A14_MA	P_0A14_FE	P_5_AN	P_5YMAS	P_5YMAS_M	P_5YMAS_F	P_6A11_AN	P_6A14_AN	P_6A14_M	P_6A14_F	P_12A14_AN	P_12YMAS	P_15YMAS	P_15YMAS_M	P_15YMAS_F	P_15A24	P_F_15A49	P_15A59	P_15A59_M	P_15A59_F	P_18YMAS	P_M_18YMAS	P_F_18YMAS	P_60YMAS	P_M_60YMAS	P_F_60YMAS	P_65YMAS	P_65YMAS_M	P_65YMAS_F	REL_H_M	PROM_HNV	P_RE2000	P_OE2000	P_M_OE2000	P_F_OE2000	P_EU2000	P_SINDER	P_DERE	P_IMSS	P_ISSSTE	P_SEGPOP	P_8A14AN	P_M_8A14AN	P_F_8A14AN	P_15MAAN	P_M_15MAAN	P_F_15MAAN	P_5_NOAE	P_M_5_NOAE	P_F_5_NOAE	P_6A11_NOA	P6A14NOA	PM_6A14NOA	PF_6A14NOA	P12A14_NOA	P_15A24A	P_M_15A24A	P_F_15A24A	P15YMASE	PM_15YMASE	PF_15YMASE	P15YM_EBIN	PM15YMEBIN	PF15YMEBIN	P15YM_EBC	PM15YM_EBC	PF15YM_EBC	P15YMAPB	PM_15YMAPB	PF_15YMAPB	GRAPROES	GRADOES_M	GRADOES_F	P5YMAHLI	P5YMAHLI_M	P5YMAHLI_F	P5YMALINE	PM5YMALINE	PF5YMALINE	P5YMALIES	PMYMALIES	PFYMALIES	P_HOG_IND	TOT_HOG	HOGAR_JM	HOGAR_JF	P_HOGAR	P_HOG_JM	P_HOG_JF	T_VIVHAB	VIVPARHA	O_VIVPAR	PRO_VIPA	PRO_C_VP	VPH_PIDT	VPH_CON_PT	VPH_1DOR	VPH_2YMASD	VPH_1CUA	VPH_2CUA	VPH_3YMASC	VPH_EXCSA	VPH_AGDV	VPH_NOAG	VPH_DREN	VPH_NODREN	VPH_ENEL	VPH_DREE	VPH_NADE	VPH_SBIE	VPH_TV	VPH_REFR	VPH_LAVA	VPH_PC	
01	Aguascalientes	009	Tepezalá	0053	Rancho Santa Catalina	1021555   	221125    	1900      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0054	Cayetano Jaime Cervantes	1021440   	221151    	1910      	8	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0055	Ejido Carboneras	1021435   	221256    	1920      	34	16	18	2	1	1	17	9	8	0	32	15	17	9	15	8	7	6	23	17	7	10	8	9	16	6	10	14	5	9	1	1	0	0	0	0	88.89	2.85	32	0	0	0	0	20	14	12	0	2	0	0	0	3	1	2	0	0	0	0	2	2	0	2	1	0	1	2	1	1	12	5	7	3	1	2	0	0	0	4.59	4.14	4.90	0	0	0	0	0	0	0	0	0	0	5	5	0	34	34	0	4	4	34	8.50	2.62	3	1	1	3	0	1	3	0	4	0	0	0	4	0	0	0	4	3	1	0	
01	Aguascalientes	009	Tepezalá	0064	Rancho San Gerardo	1021444   	221124    	1990      	8	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0065	Rancho San José del Bajío	1021611   	221146    	1900      	7	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0069	Rancho Santa Elena	1021542   	221302    	1900      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0070	Rancho Santa Lucía	1021604   	221140    	1900      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0072	Las Tapias	1021536   	221336    	1900      	7	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0073	Rancho los Valdez	1021601   	221202    	1960      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0077	Rancho la Aurora 2	1021236   	221731    	1935      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0078	Granja Lili	1021343   	221734    	1935      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0079	Rancho la Esperanza	1021341   	221747    	1925      	7	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0080	Rancho la Mirinda	1021503   	221521    	1925      	32	16	16	8	5	3	17	8	9	3	24	11	13	5	6	2	4	1	16	15	8	7	7	7	15	8	7	12	7	5	0	0	0	0	0	0	100	3.14	24	0	0	0	0	3	29	15	0	14	0	0	0	2	1	1	0	0	0	1	1	0	1	0	3	2	1	2	1	1	3	1	2	8	5	3	2	1	1	7.29	7.25	7.33	0	0	0	0	0	0	0	0	0	0	6	6	0	32	32	0	6	6	32	5.33	1.78	6	0	1	5	0	2	4	6	0	6	6	0	6	0	0	0	6	4	3	0	
01	Aguascalientes	009	Tepezalá	0083	Rancho la Fortuna	1021432   	221320    	1920      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0085	Rancho el Águila (Refugio Jiménez)	1021520   	221131    	1920      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0089	Rancho Santa Alicia	1021631   	221327    	1910      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0091	Pozo el Cuijal	1021320   	221413    	1950      	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0092	Colonia Ignacio Domínguez	1021353   	221701    	1935      	30	14	16	3	1	2	12	5	7	0	22	11	11	9	9	4	5	0	13	13	7	6	3	6	13	7	6	13	7	6	0	0	0	0	0	0	87.50	2.50	17	4	3	1	0	11	14	4	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	3	4	1	3	2	2	0	7.69	7.86	7.50	0	0	0	0	0	0	0	0	0	0	7	7	0	25	25	0	8	8	30	3.75	1.47	7	0	3	4	2	1	4	4	0	7	0	7	7	0	0	0	7	5	5	0	
01	Aguascalientes	009	Tepezalá	0094	La Ermita	1021551   	221155    	1910      	16	9	7	2	2	0	5	4	1	0	14	7	7	2	3	2	1	1	12	11	5	6	4	4	9	5	4	11	5	6	2	0	2	1	0	1	128.57	4.33	14	0	0	0	0	1	15	14	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	3	1	2	3	2	1	7.09	8.40	6	0	0	0	0	0	0	0	0	0	0	5	4	1	16	12	4	5	5	16	3.20	1.07	4	1	3	2	1	1	3	4	5	0	5	0	5	5	0	0	5	4	3	0	
01	Aguascalientes	009	Tepezalá	0101	Localidad sin Nombre	1021347   	221510    	1930      	8	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0114	Localidad sin Nombre	1021340   	221306    	1940      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0123	Rancho el Gato 3a. Sección	1021236   	221701    	1950      	8	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0128	Rancho la Hierbabuena	1021546   	221146    	1910      	10	5	5	1	0	1	3	2	1	0	9	5	4	1	2	2	0	1	8	7	3	4	1	2	3	1	2	7	3	4	4	2	2	3	1	2	100	5	9	0	0	0	0	3	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	1	2	1	1	0	1	0	1	4.14	3.33	4.75	0	0	0	0	0	0	0	0	0	0	3	3	0	10	10	0	3	3	10	3.33	1.11	3	0	1	2	0	0	3	3	0	3	3	0	3	0	0	0	3	3	2	0	
01	Aguascalientes	009	Tepezalá	0137	Barrio Cholula	1021012   	221336    	2080      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0140	Pozo la Providencia	1021244   	221532    	1960      	21	8	13	3	1	2	7	2	5	0	18	7	11	0	4	1	3	4	18	14	6	8	10	8	14	6	8	13	6	7	0	0	0	0	0	0	61.54	1.27	18	0	0	0	0	13	8	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	4	2	2	5	2	3	3	2	1	7.67	7.67	7.67	0	0	0	0	0	0	0	0	0	0	4	4	0	21	21	0	4	4	21	5.25	2.10	4	0	2	2	1	1	2	3	0	4	3	1	4	0	0	0	3	4	3	0	
01	Aguascalientes	009	Tepezalá	0141	Potrero la Esperanza	1021425   	221014    	1910      	12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0142	Pozo Emiliano Zapata (Santa Elena)	1021314   	221538    	1960      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0144	La Puerta de Carboneras	1021442   	221029    	1910      	17	10	7	1	1	0	5	4	1	1	16	9	7	2	3	2	1	1	13	12	6	6	5	5	12	6	6	10	5	5	0	0	0	0	0	0	142.86	3	15	0	0	0	0	11	5	5	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	0	5	1	4	2	1	1	7.45	6.80	8	0	0	0	0	0	0	0	0	0	0	4	3	1	17	14	3	4	4	17	4.25	1.31	4	0	1	3	0	2	2	4	4	0	3	1	3	3	0	0	4	4	4	0	
01	Aguascalientes	009	Tepezalá	0145	Rancho el Desdén	1021213   	221329    	1985      	12	6	6	2	0	2	3	1	2	0	10	6	4	1	1	1	0	0	9	9	5	4	2	2	9	5	4	8	4	4	0	0	0	0	0	0	100	4	7	3	1	2	0	4	8	3	0	5	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	7	4	3	0	0	0	1	1	0	4.89	5.80	3.75	0	0	0	0	0	0	0	0	0	0	3	3	0	12	12	0	3	3	12	4	1.09	3	0	1	2	1	0	2	3	3	0	3	0	2	2	0	0	3	2	1	1	
01	Aguascalientes	009	Tepezalá	0146	Rancho Santa Rosa	1021414   	221338    	1920      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0147	Granja el Mezquite	1021429   	221401    	1910      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0148	Rancho Ecológico el Camiral	1021155   	221122    	1980      	8	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0149	Los Camacho	1021437   	221550    	1920      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0154	Los Alamitos	1021506   	221422    	1900      	10	5	5	3	0	3	5	2	3	1	7	5	2	1	1	1	0	0	5	5	3	2	1	2	5	3	2	5	3	2	0	0	0	0	0	0	100	3.50	7	0	0	0	0	2	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	1	1	0	0	0	0	7.20	7.33	7	0	0	0	0	0	0	0	0	0	0	3	3	0	10	10	0	3	3	10	3.33	0.91	3	0	2	1	0	0	3	3	3	0	3	0	1	1	0	0	3	2	2	0	
01	Aguascalientes	009	Tepezalá	0155	San Antonio	1021506   	221412    	1900      	18	9	9	4	3	1	9	5	4	1	14	6	8	4	4	1	3	0	9	9	4	5	4	5	9	4	5	9	4	5	0	0	0	0	0	0	100	3	14	0	0	0	0	7	11	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	2	0	2	2	2	0	7.56	8.25	7	0	0	0	0	0	0	0	0	0	0	5	4	1	18	16	2	5	5	18	3.60	1.29	4	1	4	1	1	1	3	1	5	0	1	4	3	1	0	2	3	1	0	0	
01	Aguascalientes	009	Tepezalá	0156	San Antonio	1021504   	221328    	1910      	9	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	0157	Rancho el Arbolito	1021403   	221748    	2020      	7	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	009	Tepezalá	9998	Localidades de una vivienda				112	55	57	18	6	12	50	26	24	3	94	49	45	18	29	19	10	11	73	62	29	33	20	29	57	26	31	56	26	30	5	3	2	4	3	1	96.49	3	90	1	1	0	3	37	75	39	1	35	1	1	0	6	0	6	1	1	0	1	2	1	1	1	4	1	3	6	2	4	33	17	16	12	5	7	11	5	6	6.44	6.45	6.42	0	0	0	0	0	0	0	0	0	0	23	20	3	112	89	23	23	23	112	4.87	1.60	23	0	9	14	2	6	15	20	4	19	15	8	22	2	0	0	23	20	18	2	
01	Aguascalientes	009	Tepezalá	9999	Localidades de dos viviendas				102	49	53	14	7	7	43	18	25	2	88	42	46	19	27	10	17	8	67	59	31	28	15	22	54	28	26	57	30	27	5	3	2	3	2	1	92.45	3.31	85	2	2	0	1	34	68	34	0	40	0	0	0	7	2	5	0	0	0	0	0	0	0	0	2	1	1	7	2	5	36	16	20	10	9	1	5	3	2	5.83	6.43	5.18	0	0	0	0	0	0	0	0	0	0	25	24	1	102	99	3	24	24	102	4.25	1.31	23	1	10	14	1	3	20	19	7	17	14	9	22	6	2	1	22	15	13	2	
01	Aguascalientes	010	El Llano	0000	Total del Municipio				17115	8552	8563	2023	1038	985	6555	3364	3191	458	14989	7457	7532	2651	4074	2084	1990	1423	11880	10457	5131	5326	3117	4285	9180	4480	4700	9313	4562	4751	1277	651	626	919	479	440	99.87	3.19	14639	152	99	53	111	4881	12070	4396	835	6962	75	46	29	772	345	427	30	15	15	64	224	116	108	160	786	365	421	799	385	414	5342	2660	2682	2917	1416	1501	1170	583	587	6.45	6.43	6.46	44	20	24	0	0	0	39	18	21	109	3591	2826	765	16716	13688	3028	3556	3552	16778	4.72	1.32	3355	159	1088	2431	142	606	2771	3005	3370	141	3015	489	3374	2910	35	129	3298	2673	2368	210	
01	Aguascalientes	010	El Llano	0001	Palo Alto	1015755   	215457    	2020      	4810	2373	2437	576	291	285	1908	981	927	114	4200	2059	2141	794	1218	621	597	424	3292	2868	1369	1499	870	1233	2529	1187	1342	2515	1184	1331	339	182	157	238	135	103	97.37	2.98	4097	46	30	16	29	1165	3598	1106	483	2052	16	13	3	186	78	108	6	3	3	20	67	38	29	47	259	114	145	171	82	89	1293	634	659	751	357	394	490	231	259	7.16	7.09	7.22	22	11	11	0	0	0	19	9	10	50	1024	701	323	4805	3405	1400	1003	1003	4810	4.80	1.33	971	25	265	731	33	175	788	925	980	13	964	29	980	946	2	14	961	772	718	102	
01	Aguascalientes	010	El Llano	0003	Rancho los Aguilares	1020706   	215022    	2005      	37	20	17	3	0	3	13	9	4	2	34	20	14	6	8	7	1	2	26	24	11	13	7	11	21	10	11	21	9	12	3	1	2	2	1	1	117.65	3.46	34	0	0	0	0	25	12	2	0	10	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	2	1	0	1	11	6	5	9	4	5	2	0	2	7	6.20	7.62	1	0	1	0	0	0	1	0	1	12	6	4	2	37	32	5	6	6	37	6.17	2.06	5	1	2	4	0	2	4	2	5	1	0	6	6	0	0	0	6	6	2	1	
01	Aguascalientes	010	El Llano	0005	Colonia el Barreno (Ampliación San Francisco)	1020926   	215512    	2050      	50	25	25	10	4	6	24	12	12	1	40	21	19	9	13	8	5	4	30	26	13	13	8	10	22	11	11	24	13	11	4	2	2	3	2	1	100	4.38	40	0	0	0	0	25	25	7	0	18	0	0	0	3	2	1	0	0	0	1	2	1	1	1	2	1	1	3	2	1	16	8	8	4	2	2	3	1	2	6	5.62	6.38	0	0	0	0	0	0	0	0	0	0	10	8	2	50	41	9	10	10	50	5	1.25	10	0	3	7	0	0	10	6	8	2	3	7	9	2	0	0	9	9	10	0	
